Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered_oh1,Weight_in_gms,Product_importance_labeled,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Gender_F,Gender_M,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,is_shipping_late
332,3,5,215,3,19.0,2585,1,1,0,0,0,0,1,0,0,0,1,1
333,3,4,211,3,8.0,3710,1,0,1,0,0,0,0,1,0,0,1,1
334,4,2,220,5,19.0,2854,0,0,0,1,0,0,0,1,0,0,1,1
335,3,1,194,4,19.0,2026,0,0,0,0,0,1,0,1,0,0,1,1
336,5,1,262,3,19.0,3599,1,0,0,0,1,0,1,0,0,0,1,1
337,4,4,201,2,1.0,3147,0,0,0,0,0,1,1,0,0,0,1,1
338,3,5,261,3,15.0,2989,1,1,0,0,0,0,0,1,0,0,1,1
339,4,4,191,6,19.0,3425,0,0,1,0,0,0,1,0,0,0,1,1
340,2,5,255,5,19.0,3775,1,0,0,1,0,0,1,0,0,0,1,1
341,3,2,169,2,19.0,1698,2,0,0,0,0,1,0,1,0,0,1,1
342,4,5,162,2,19.0,1918,1,0,0,0,1,0,0,1,0,0,1,1
343,2,5,248,6,19.0,2750,0,0,0,0,0,1,1,0,0,0,1,1
344,5,3,197,4,2.0,2222,0,1,0,0,0,0,1,0,0,0,1,1
345,5,1,264,3,6.0,2882,0,0,1,0,0,0,0,1,0,0,1,1
346,5,5,260,2,19.0,2791,1,0,0,1,0,0,1,0,0,0,1,1
347,5,3,186,2,19.0,2259,1,0,0,0,0,1,1,0,0,0,1,1
348,4,5,233,4,19.0,2551,0,0,0,0,1,0,1,0,0,0,1,1
349,5,1,161,3,19.0,1954,0,0,0,0,0,1,0,1,0,0,1,1
350,4,5,188,3,13.0,2409,0,1,0,0,0,0,1,0,0,0,1,1
351,5,5,171,2,19.0,1695,1,0,1,0,0,0,1,0,0,0,1,1
352,2,2,267,3,15.0,2481,1,0,0,1,0,0,0,1,0,0,1,1
353,4,3,255,2,19.0,2956,2,0,0,0,0,1,0,1,0,0,1,1
354,3,2,132,3,19.0,1303,0,0,0,0,1,0,1,0,0,0,1,1
355,5,1,266,3,19.0,3157,0,0,0,0,0,1,1,0,0,0,1,1
356,3,4,198,2,19.0,2774,0,1,0,0,0,0,0,1,0,0,1,1
357,2,3,247,2,19.0,3127,1,0,1,0,0,0,1,0,0,0,1,1
358,3,1,140,3,19.0,1291,1,0,0,1,0,0,1,0,0,0,1,1
359,4,3,131,5,6.0,1659,0,0,0,0,0,1,0,1,0,0,1,1
360,5,2,246,3,19.0,3236,1,0,0,0,1,0,0,1,0,0,1,1
361,3,2,159,3,4.0,1681,1,0,0,0,0,1,1,0,0,0,1,1
362,3,5,203,2,19.0,3642,1,1,0,0,0,0,0,1,0,0,1,1
363,4,3,187,4,19.0,3141,2,0,1,0,0,0,1,0,0,0,1,1
364,6,2,146,3,19.0,1936,0,0,0,1,0,0,1,0,0,0,1,1
365,3,2,234,3,19.0,2099,1,0,0,0,0,1,0,1,0,0,1,1
366,3,4,122,3,15.0,1354,2,0,0,0,1,0,1,0,0,0,1,1
367,3,3,135,3,8.0,1074,0,0,0,0,0,1,0,1,0,0,1,1
368,3,5,103,3,3.0,1403,0,1,0,0,0,0,0,1,0,0,1,1
369,3,5,257,3,19.0,2173,1,0,1,0,0,0,1,0,0,0,1,1
370,4,3,169,2,2.0,1399,0,0,0,1,0,0,0,1,0,0,1,1
371,4,5,159,3,18.0,1808,1,0,0,0,0,1,0,1,0,0,1,1
372,4,5,188,3,19.0,3031,0,0,0,0,1,0,0,1,0,0,1,1
373,5,1,136,3,19.0,1420,1,0,0,0,0,1,0,1,0,0,1,1
374,5,1,227,3,19.0,3007,0,1,0,0,0,0,1,0,0,0,1,1
375,3,5,262,2,19.0,3275,0,0,1,0,0,0,1,0,0,0,1,1
376,2,3,157,2,19.0,1965,0,0,0,1,0,0,0,1,0,0,1,1
377,5,3,238,2,19.0,2053,1,0,0,0,0,1,1,0,0,0,1,1
378,3,5,152,3,19.0,1282,0,0,0,0,1,0,0,1,0,0,1,1
379,3,2,201,3,5.0,2040,1,0,0,0,0,1,0,1,0,0,1,1
380,3,4,148,2,19.0,1778,0,1,0,0,0,0,0,1,0,0,1,1
381,5,2,199,4,19.0,2885,0,0,1,0,0,0,1,0,0,0,1,1
382,5,4,215,2,19.0,3501,0,0,0,1,0,0,1,0,0,0,1,1
383,4,5,175,2,19.0,1270,0,0,0,0,0,1,0,1,0,0,1,1
384,4,3,236,2,19.0,3123,2,0,0,0,1,0,0,1,0,1,0,1
385,2,5,182,2,19.0,2896,1,0,0,0,0,1,1,0,0,1,0,1
386,3,1,251,3,19.0,3698,1,1,0,0,0,0,0,1,0,1,0,1
387,5,2,173,3,7.0,1855,0,0,1,0,0,0,1,0,0,1,0,1
388,4,3,225,3,19.0,2587,0,0,0,1,0,0,1,0,0,1,0,1
389,4,2,167,4,19.0,1705,0,0,0,0,0,1,1,0,0,1,0,1
390,4,1,259,3,19.0,2154,0,0,0,0,1,0,0,1,0,1,0,1
391,4,1,178,3,19.0,1573,1,0,0,0,0,1,1,0,0,1,0,1
392,4,4,178,4,13.0,1614,1,1,0,0,0,0,1,0,0,1,0,1
393,5,4,169,2,19.0,1765,0,0,1,0,0,0,1,0,0,1,0,1
394,3,2,272,2,19.0,2321,0,0,0,1,0,0,0,1,0,1,0,1
395,4,4,183,3,19.0,3251,0,0,0,0,0,1,0,1,0,1,0,1
396,3,4,205,3,10.0,2728,0,0,0,0,1,0,1,0,0,1,0,1
397,2,1,123,4,19.0,1036,0,0,0,0,0,1,1,0,0,1,0,1
398,4,3,152,3,19.0,1453,0,1,0,0,0,0,0,1,0,1,0,1
399,3,1,220,2,19.0,3773,2,0,1,0,0,0,1,0,0,1,0,1
400,4,3,134,3,19.0,1965,0,0,0,1,0,0,0,1,0,1,0,1
401,3,2,217,2,19.0,2992,2,0,0,0,0,1,0,1,0,1,0,1
402,3,2,265,3,19.0,2791,0,0,0,0,1,0,1,0,0,1,0,1
403,4,2,249,5,19.0,3836,1,0,0,0,0,1,0,1,0,1,0,1
404,5,3,213,4,19.0,2003,1,1,0,0,0,0,1,0,0,1,0,1
405,2,2,124,3,19.0,1494,0,0,1,0,0,0,1,0,0,1,0,1
406,4,1,180,2,19.0,1193,0,0,0,1,0,0,0,1,1,0,0,1
407,4,5,193,3,19.0,2267,1,0,0,0,0,1,0,1,1,0,0,1
408,3,2,192,3,19.0,3339,1,0,0,0,1,0,0,1,1,0,0,1
409,2,5,166,3,3.0,1832,1,0,0,0,0,1,0,1,1,0,0,1
410,3,2,264,3,5.0,3861,1,1,0,0,0,0,0,1,1,0,0,1
411,3,4,200,2,14.0,3528,1,0,1,0,0,0,0,1,1,0,0,1
412,4,3,142,4,12.0,1396,1,0,0,1,0,0,0,1,1,0,0,1
413,4,1,215,2,19.0,3066,0,0,0,0,0,1,0,1,1,0,0,1
414,2,1,218,2,15.0,2745,0,0,0,0,1,0,0,1,1,0,0,1
415,3,2,115,3,19.0,1814,0,0,0,0,0,1,1,0,1,0,0,1
416,4,3,159,3,19.0,1330,0,1,0,0,0,0,0,1,1,0,0,1
417,5,5,133,3,19.0,1218,0,0,1,0,0,0,0,1,1,0,0,1
418,5,2,178,3,19.0,1517,0,0,0,1,0,0,0,1,1,0,0,1
419,4,2,134,2,19.0,1714,0,0,0,0,0,1,1,0,1,0,0,1
420,3,1,184,5,19.0,2544,1,0,0,0,1,0,1,0,1,0,0,1
421,4,2,251,2,19.0,2405,1,0,0,0,0,1,0,1,1,0,0,1
422,3,2,141,3,7.0,1933,0,1,0,0,0,0,0,1,1,0,0,1
423,4,4,229,2,19.0,3776,1,0,1,0,0,0,0,1,1,0,0,1
424,4,1,203,4,19.0,3813,0,0,0,1,0,0,0,1,1,0,0,1
425,4,3,158,3,19.0,1911,1,0,0,0,0,1,1,0,1,0,0,1
426,3,4,167,3,19.0,1755,1,0,0,0,1,0,0,1,1,0,0,1
427,5,4,197,4,19.0,3303,0,0,0,0,0,1,1,0,1,0,0,1
428,2,2,140,3,19.0,1806,0,1,0,0,0,0,1,0,0,0,1,1
429,5,1,205,2,19.0,3569,1,0,1,0,0,0,0,1,0,0,1,1
430,5,5,208,3,19.0,2018,0,0,0,1,0,0,1,0,0,0,1,1
431,4,2,96,3,19.0,1294,0,0,0,0,0,1,0,1,0,0,1,1
432,6,4,205,3,19.0,2064,0,0,0,0,1,0,1,0,0,0,1,1
433,4,2,215,3,19.0,2953,1,0,0,0,0,1,1,0,0,0,1,1
434,4,1,216,3,19.0,2643,0,1,0,0,0,0,1,0,0,0,1,1
435,3,1,112,2,19.0,1846,2,0,1,0,0,0,0,1,0,0,1,1
436,5,4,222,3,19.0,3632,0,0,0,1,0,0,1,0,0,0,1,1
437,5,2,186,3,15.0,2153,1,0,0,0,0,1,1,0,0,0,1,1
438,3,5,241,3,19.0,2841,1,0,0,0,1,0,0,1,0,0,1,1
439,3,3,172,3,19.0,1269,0,0,0,0,0,1,1,0,0,0,1,1
440,3,5,251,2,19.0,2426,2,1,0,0,0,0,0,1,0,0,1,1
441,5,3,190,3,19.0,2628,2,0,1,0,0,0,0,1,0,0,1,1
442,4,3,186,2,19.0,2805,1,0,0,1,0,0,1,0,0,0,1,1
443,4,4,207,2,19.0,2596,1,0,0,0,0,1,0,1,0,0,1,1
444,3,3,135,3,19.0,1366,0,0,0,0,1,0,1,0,0,0,1,1
445,4,4,189,2,18.0,2955,1,0,0,0,0,1,1,0,0,0,1,1
446,4,4,173,5,19.0,1691,1,1,0,0,0,0,1,0,0,0,1,1
447,3,4,194,3,3.0,2169,1,0,1,0,0,0,0,1,0,0,1,1
448,3,1,183,3,19.0,3018,0,0,0,1,0,0,0,1,0,0,1,1
449,4,3,140,2,19.0,1248,0,0,0,0,0,1,1,0,0,0,1,1
450,4,4,244,3,19.0,2782,1,0,0,0,1,0,1,0,0,0,1,1
451,2,3,189,4,19.0,3355,0,0,0,0,0,1,0,1,0,0,1,1
452,3,2,157,2,19.0,1390,1,1,0,0,0,0,0,1,0,0,1,1
453,4,1,275,10,19.0,2726,1,0,1,0,0,0,1,0,0,0,1,1
454,4,5,133,3,19.0,1467,0,0,0,1,0,0,1,0,0,0,1,1
455,4,1,149,3,19.0,1178,1,0,0,0,0,1,0,1,0,0,1,1
456,3,3,254,2,17.0,3153,2,0,0,0,1,0,0,1,0,0,1,1
457,3,4,145,8,15.0,1429,0,0,0,0,0,1,1,0,0,0,1,1
458,3,2,179,5,19.0,1991,0,1,0,0,0,0,1,0,0,0,1,1
459,5,2,168,3,19.0,1526,0,0,1,0,0,0,0,1,0,0,1,1
460,4,1,202,3,18.0,3940,1,0,0,1,0,0,1,0,0,0,1,1
461,3,4,220,7,19.0,2620,0,0,0,0,0,1,0,1,0,0,1,1
462,3,4,244,8,1.0,2703,0,0,0,0,1,0,0,1,0,0,1,1
463,4,2,186,7,19.0,3111,1,0,0,0,0,1,1,0,0,0,1,1
464,5,2,263,8,19.0,3139,1,1,0,0,0,0,0,1,0,0,1,1
465,3,2,294,4,15.0,1318,0,0,1,0,0,0,1,0,0,0,1,1
466,3,5,226,2,2.0,1043,1,0,0,1,0,0,1,0,0,0,1,1
467,4,4,173,5,2.0,1175,1,0,0,0,0,1,1,0,0,0,1,1
468,3,5,194,3,10.0,2277,1,0,0,0,1,0,1,0,0,0,1,1
469,3,5,183,3,2.0,3459,0,0,0,0,0,1,1,0,0,0,1,1
470,4,1,140,2,19.0,1770,0,1,0,0,0,0,0,1,0,0,1,1
471,4,3,244,3,8.0,3318,1,0,1,0,0,0,0,1,0,0,1,1
472,2,2,189,4,9.0,3413,0,0,0,1,0,0,0,1,0,0,1,1
473,3,1,157,2,19.0,1525,1,0,0,0,0,1,1,0,0,0,1,1
474,4,3,275,10,10.0,2093,1,0,0,0,1,0,0,1,0,0,1,1
475,4,5,133,3,19.0,1092,0,0,0,0,0,1,0,1,0,0,1,1
476,4,2,149,3,19.0,1863,1,1,0,0,0,0,0,1,0,0,1,1
477,3,4,254,2,19.0,3973,2,0,1,0,0,0,1,0,0,0,1,1
478,3,4,145,8,19.0,1594,0,0,0,1,0,0,1,0,0,0,1,1
479,3,5,179,5,19.0,1113,0,0,0,0,0,1,0,1,0,0,1,1
480,5,4,168,3,13.0,1317,0,0,0,0,1,0,1,0,0,0,1,1
481,4,5,202,3,19.0,3181,1,0,0,0,0,1,1,0,0,0,1,1
482,3,3,220,7,19.0,2141,0,1,0,0,0,0,0,1,0,0,1,1
483,3,2,244,8,19.0,3562,0,0,1,0,0,0,1,0,0,0,1,1
484,4,3,186,7,19.0,2062,1,0,0,1,0,0,1,0,0,0,1,1
485,5,5,263,8,9.0,2236,1,0,0,0,0,1,1,0,0,0,1,1
486,3,1,294,4,19.0,1498,0,0,0,0,1,0,1,0,0,0,1,1
487,4,1,139,3,19.0,1811,0,0,0,0,0,1,1,0,0,0,1,1
488,7,5,192,3,19.0,1550,0,1,0,0,0,0,0,1,0,0,1,1
489,3,3,235,3,5.0,3065,0,0,1,0,0,0,0,1,0,0,1,1
490,2,1,176,3,15.0,1996,0,0,0,1,0,0,1,0,0,0,1,1
491,5,4,224,3,19.0,2627,0,0,0,0,0,1,1,0,0,0,1,1
492,3,4,128,3,19.0,1524,1,0,0,0,1,0,1,0,0,0,1,1
493,5,4,226,5,19.0,2240,0,0,0,0,0,1,0,1,0,0,1,1
494,5,1,160,5,16.0,1526,1,1,0,0,0,0,1,0,0,0,1,1
495,3,1,197,5,19.0,2224,0,0,1,0,0,0,0,1,0,0,1,1
496,4,2,216,3,12.0,2273,0,0,0,1,0,0,1,0,0,0,1,1
497,4,4,199,2,9.0,3075,0,0,0,0,0,1,0,1,0,0,1,1
498,5,5,271,2,19.0,3957,0,0,0,0,1,0,0,1,0,0,1,1
499,5,1,201,3,19.0,2657,0,0,0,0,0,1,1,0,0,0,1,1
500,3,4,212,2,19.0,2021,0,1,0,0,0,0,0,1,0,0,1,1
501,3,2,177,3,10.0,1641,0,0,1,0,0,0,0,1,0,0,1,1
502,3,4,191,4,19.0,2903,1,0,0,1,0,0,1,0,0,0,1,1
503,3,2,174,3,19.0,1986,0,0,0,0,0,1,0,1,0,0,1,1
504,5,3,162,2,14.0,1045,0,0,0,0,1,0,1,0,0,0,1,1
505,3,1,219,2,19.0,2696,0,0,0,0,0,1,1,0,0,0,1,1
506,4,4,155,3,19.0,1421,1,1,0,0,0,0,1,0,0,0,1,1
507,5,3,230,3,3.0,2923,1,0,1,0,0,0,1,0,0,0,1,1
508,4,5,192,2,19.0,2497,1,0,0,1,0,0,1,0,0,0,1,1
509,5,2,235,3,14.0,2984,0,0,0,0,0,1,0,1,0,0,1,1
510,3,2,200,3,19.0,3642,0,0,0,0,1,0,0,1,0,0,1,1
511,5,2,172,3,19.0,1667,1,0,0,0,0,1,0,1,0,0,1,1
512,5,4,160,4,6.0,1603,0,1,0,0,0,0,1,0,0,0,1,1
513,5,3,250,5,12.0,2722,0,0,1,0,0,0,0,1,0,0,1,1
514,4,2,174,3,9.0,1682,0,0,0,1,0,0,0,1,0,0,1,1
515,3,2,204,3,19.0,3608,2,0,0,0,0,1,1,0,0,0,1,1
516,3,5,274,3,19.0,3476,1,0,0,0,1,0,1,0,0,0,1,1
517,5,5,262,2,19.0,3744,1,0,0,0,0,1,1,0,0,0,1,1
518,4,5,138,3,19.0,1785,1,1,0,0,0,0,0,1,0,0,1,1
519,3,1,215,3,2.0,3873,1,0,1,0,0,0,1,0,0,0,1,1
520,3,1,145,2,19.0,1773,0,0,0,1,0,0,1,0,0,0,1,1
521,4,5,149,2,19.0,1141,1,0,0,0,0,1,0,1,0,1,0,1
522,6,5,212,2,19.0,2359,1,0,0,0,1,0,0,1,0,1,0,1
523,3,1,155,3,19.0,1193,1,0,0,0,0,1,1,0,0,1,0,1
524,5,2,154,3,19.0,1238,0,1,0,0,0,0,0,1,0,1,0,1
525,3,3,249,3,19.0,2173,1,0,1,0,0,0,0,1,0,1,0,1
526,5,1,206,2,2.0,3490,0,0,0,1,0,0,0,1,0,1,0,1
527,4,5,235,3,19.0,2015,1,0,0,0,0,1,1,0,0,1,0,1
528,5,5,261,3,8.0,3257,1,0,0,0,1,0,1,0,0,1,0,1
529,6,1,243,4,19.0,3537,2,0,0,0,0,1,1,0,0,1,0,1
530,3,2,237,2,19.0,3103,2,1,0,0,0,0,0,1,0,1,0,1
531,2,4,179,2,19.0,1900,0,0,1,0,0,0,1,0,0,1,0,1
532,4,3,192,3,19.0,3498,0,0,0,1,0,0,1,0,0,1,0,1
533,3,1,141,3,19.0,1838,1,0,0,0,0,1,1,0,0,1,0,1
534,3,2,245,3,19.0,2188,0,0,0,0,1,0,1,0,0,1,0,1
535,4,4,177,4,19.0,1774,1,0,0,0,0,1,1,0,0,1,0,1
536,2,3,154,4,17.0,1897,2,1,0,0,0,0,1,0,0,1,0,1
537,4,4,228,3,12.0,3359,1,0,1,0,0,0,1,0,0,1,0,1
538,3,3,207,6,19.0,3702,2,0,0,1,0,0,1,0,0,1,0,1
539,4,4,266,4,19.0,2701,1,0,0,0,0,1,1,0,0,1,0,1
540,3,3,172,3,19.0,1707,1,0,0,0,1,0,1,0,0,1,0,1
541,4,3,142,3,19.0,1512,0,0,0,0,0,1,1,0,0,1,0,1
542,4,5,218,3,19.0,3200,0,1,0,0,0,0,1,0,0,1,0,1
543,3,3,231,2,19.0,2962,0,0,1,0,0,0,0,1,1,0,0,1
544,4,2,180,3,19.0,1434,0,0,0,1,0,0,1,0,1,0,0,1
545,3,1,168,3,19.0,1886,0,0,0,0,0,1,0,1,1,0,0,1
546,5,5,147,4,19.0,1642,2,0,0,0,1,0,1,0,1,0,0,1
547,5,4,245,5,6.0,3592,0,0,0,0,0,1,0,1,1,0,0,1
548,2,4,182,3,19.0,3792,1,1,0,0,0,0,0,1,1,0,0,1
549,3,4,176,3,8.0,1567,1,0,1,0,0,0,1,0,1,0,0,1
550,5,3,197,4,19.0,2917,1,0,0,1,0,0,1,0,1,0,0,1
551,3,5,233,3,19.0,3519,1,0,0,0,0,1,0,1,1,0,0,1
552,3,4,156,2,8.0,1145,0,0,0,0,1,0,0,1,1,0,0,1
553,2,3,257,4,19.0,2073,1,0,0,0,0,1,1,0,1,0,0,1
554,5,4,250,3,11.0,3373,0,1,0,0,0,0,1,0,1,0,0,1
555,5,4,189,5,3.0,3301,0,0,1,0,0,0,0,1,1,0,0,1
556,3,3,255,2,7.0,3311,2,0,0,1,0,0,0,1,1,0,0,1
557,2,3,198,2,19.0,3514,1,0,0,0,0,1,0,1,1,0,0,1
558,4,2,164,3,15.0,1489,1,0,0,0,1,0,0,1,1,0,0,1
559,5,2,271,3,19.0,3785,1,0,0,0,0,1,0,1,1,0,0,1
560,3,1,185,2,19.0,3299,1,1,0,0,0,0,1,0,1,0,0,1
561,2,5,157,6,17.0,1764,2,0,1,0,0,0,1,0,1,0,0,1
562,3,2,137,2,17.0,1673,1,0,0,1,0,0,0,1,1,0,0,1
563,3,3,229,3,14.0,2164,0,0,0,0,0,1,0,1,1,0,0,1
564,3,3,234,2,19.0,2449,1,0,0,0,1,0,1,0,1,0,0,1
565,4,3,216,2,19.0,3578,0,0,0,0,0,1,0,1,0,0,1,1
566,3,1,163,4,19.0,1940,0,1,0,0,0,0,1,0,0,0,1,1
567,5,2,268,3,19.0,2526,0,0,1,0,0,0,0,1,0,0,1,1
568,3,3,205,5,19.0,2988,1,0,0,1,0,0,0,1,0,0,1,1
569,4,5,265,2,18.0,2969,1,0,0,0,0,1,1,0,0,0,1,1
570,2,2,236,3,3.0,3416,1,0,0,0,1,0,0,1,0,0,1,1
571,4,1,132,3,19.0,1901,0,0,0,0,0,1,0,1,0,0,1,1
572,3,4,234,2,19.0,3108,1,1,0,0,0,0,0,1,0,0,1,1
573,4,3,108,6,19.0,1745,0,0,1,0,0,0,1,0,0,0,1,1
574,4,2,276,2,19.0,3706,0,0,0,1,0,0,0,1,0,0,1,1
575,4,2,179,4,1.0,1063,0,0,0,0,0,1,0,1,0,0,1,1
576,4,1,230,3,19.0,2225,1,0,0,0,1,0,0,1,0,0,1,1
577,3,2,210,3,19.0,2096,1,0,0,0,0,1,1,0,0,0,1,1
578,3,2,173,3,15.0,1992,0,1,0,0,0,0,1,0,0,0,1,1
579,2,5,201,3,19.0,3894,1,0,1,0,0,0,1,0,0,0,1,1
580,3,3,214,2,19.0,3342,0,0,0,1,0,0,0,1,0,0,1,1
581,4,2,216,2,19.0,3024,1,0,0,0,0,1,1,0,0,0,1,1
582,2,5,144,3,19.0,1313,1,0,0,0,1,0,0,1,0,0,1,1
583,5,5,182,3,19.0,3039,1,0,0,0,0,1,1,0,0,0,1,1
584,3,3,163,2,19.0,1369,1,1,0,0,0,0,1,0,0,0,1,1
585,3,3,234,3,8.0,2334,1,0,1,0,0,0,1,0,0,0,1,1
586,3,2,158,3,19.0,1307,2,0,0,1,0,0,1,0,0,0,1,1
587,3,5,194,2,4.0,3496,1,0,0,0,0,1,0,1,0,0,1,1
588,3,1,201,6,3.0,2497,1,0,0,0,1,0,1,0,0,0,1,1
589,3,2,178,2,19.0,1933,1,0,0,0,0,1,1,0,0,0,1,1
590,4,1,214,5,19.0,2669,1,1,0,0,0,0,0,1,0,0,1,1
591,3,3,281,2,19.0,3047,1,0,1,0,0,0,0,1,0,0,1,1
592,3,2,260,3,2.0,2176,1,0,0,1,0,0,1,0,0,0,1,1
593,3,2,200,2,19.0,3174,1,0,0,0,0,1,1,0,0,0,1,1
594,5,3,209,2,19.0,2581,2,0,0,0,1,0,1,0,0,0,1,1
595,3,1,185,3,19.0,3280,0,0,0,0,0,1,0,1,0,0,1,1
596,4,3,230,3,19.0,2236,0,1,0,0,0,0,1,0,0,0,1,1
597,3,4,134,3,19.0,1540,1,0,1,0,0,0,1,0,0,0,1,1
598,4,5,270,2,19.0,2821,0,0,0,1,0,0,1,0,0,0,1,1
599,4,1,140,3,1.0,1464,1,0,0,0,0,1,1,0,0,0,1,1
600,6,3,133,5,19.0,1367,1,0,0,0,1,0,0,1,0,0,1,1
601,3,4,145,3,19.0,1218,1,0,0,0,0,1,0,1,0,0,1,1
602,4,3,206,3,19.0,2135,1,1,0,0,0,0,0,1,0,0,1,1
603,3,1,162,2,19.0,1125,0,0,1,0,0,0,1,0,0,0,1,1
604,4,3,187,2,19.0,3665,0,0,0,1,0,0,1,0,0,0,1,1
605,4,4,166,5,19.0,1203,0,0,0,0,0,1,1,0,0,0,1,1
606,4,5,178,3,19.0,1819,0,0,0,0,1,0,1,0,0,0,1,1
607,3,1,167,2,19.0,1967,2,0,0,0,0,1,1,0,0,0,1,1
608,4,4,224,3,19.0,3145,2,1,0,0,0,0,0,1,0,0,1,1
609,4,4,158,3,11.0,1224,1,0,1,0,0,0,0,1,0,0,1,1
610,3,4,134,2,19.0,1198,1,0,0,1,0,0,0,1,0,0,1,1
611,4,2,147,2,19.0,1387,1,0,0,0,0,1,1,0,0,0,1,1
612,4,3,187,3,19.0,2207,0,0,0,0,1,0,0,1,0,0,1,1
613,4,5,247,2,18.0,2404,1,0,0,0,0,1,1,0,0,0,1,1
614,5,4,182,4,19.0,2212,2,1,0,0,0,0,0,1,0,0,1,1
615,4,1,177,4,19.0,1049,1,0,1,0,0,0,1,0,0,0,1,1
616,5,5,143,2,18.0,1066,2,0,0,1,0,0,1,0,0,0,1,1
617,5,3,245,2,8.0,3231,1,0,0,0,0,1,1,0,0,0,1,1
618,4,1,133,4,19.0,1834,1,0,0,0,1,0,0,1,0,0,1,1
619,3,5,224,2,13.0,3891,0,0,0,0,0,1,0,1,0,0,1,1
620,2,5,265,2,19.0,3859,0,1,0,0,0,0,1,0,0,0,1,1
621,4,1,138,2,19.0,1528,0,0,1,0,0,0,0,1,0,0,1,1
622,3,4,253,3,6.0,3788,0,0,0,1,0,0,0,1,0,0,1,1
623,4,1,165,3,19.0,1293,1,0,0,0,0,1,0,1,0,0,1,1
624,4,3,265,3,19.0,3578,0,0,0,0,1,0,1,0,0,0,1,1
625,3,2,238,3,19.0,3142,2,0,0,0,0,1,1,0,0,0,1,1
626,5,2,236,3,19.0,3402,0,1,0,0,0,0,1,0,0,0,1,1
627,4,2,190,5,19.0,3022,2,0,1,0,0,0,1,0,0,0,1,1
628,6,1,104,4,19.0,1442,1,0,0,1,0,0,1,0,0,0,1,1
629,4,5,245,2,19.0,2616,0,0,0,0,0,1,1,0,0,0,1,1
630,3,1,155,3,19.0,1022,1,0,0,0,1,0,1,0,0,0,1,1
631,3,2,233,3,19.0,2143,0,0,0,0,0,1,0,1,0,0,1,1
632,4,3,171,4,19.0,1539,0,1,0,0,0,0,1,0,0,0,1,1
633,2,3,164,2,19.0,1491,0,0,1,0,0,0,0,1,0,0,1,1
634,3,1,141,3,6.0,1361,0,0,0,1,0,0,0,1,0,0,1,1
635,5,3,266,2,19.0,2118,0,0,0,0,0,1,1,0,0,0,1,1
636,3,4,192,2,19.0,3765,0,0,0,0,1,0,1,0,0,0,1,1
637,3,3,229,6,19.0,2298,1,0,0,0,0,1,1,0,0,0,1,1
638,6,2,269,4,19.0,3171,1,1,0,0,0,0,0,1,0,0,1,1
639,3,4,247,4,19.0,2939,0,0,1,0,0,0,0,1,0,0,1,1
640,4,4,157,2,2.0,1087,0,0,0,1,0,0,1,0,0,0,1,1
641,3,2,148,3,19.0,1280,1,0,0,0,0,1,1,0,0,0,1,1
642,4,1,240,2,14.0,2437,0,0,0,0,1,0,0,1,0,0,1,1
643,4,3,197,4,19.0,3617,1,0,0,0,0,1,0,1,0,0,1,1
644,6,4,121,5,19.0,1734,0,1,0,0,0,0,0,1,0,0,1,1
645,4,2,124,3,19.0,1107,2,0,1,0,0,0,0,1,0,0,1,1
646,4,2,153,3,19.0,1185,1,0,0,1,0,0,1,0,0,0,1,1
647,5,2,105,4,1.0,1622,2,0,0,0,0,1,0,1,0,0,1,1
648,4,3,202,3,2.0,3962,1,0,0,0,1,0,0,1,0,0,1,1
649,5,4,162,2,19.0,1635,0,0,0,0,0,1,1,0,0,0,1,1
650,3,4,164,3,13.0,1158,1,1,0,0,0,0,0,1,0,0,1,1
651,3,2,231,4,19.0,3370,1,0,1,0,0,0,0,1,0,0,1,1
652,5,2,209,4,12.0,2933,1,0,0,1,0,0,1,0,0,0,1,1
653,3,1,157,2,19.0,1898,2,0,0,0,0,1,0,1,0,0,1,1
654,4,5,249,2,4.0,2725,0,0,0,0,1,0,0,1,0,0,1,1
655,2,3,264,2,19.0,2896,0,0,0,0,0,1,1,0,0,0,1,1
656,3,1,111,4,19.0,1844,0,1,0,0,0,0,0,1,0,0,1,1
657,3,1,242,3,10.0,3606,1,0,1,0,0,0,1,0,0,0,1,1
658,4,4,169,3,19.0,1058,0,0,0,1,0,0,0,1,0,1,0,1
659,5,3,138,2,13.0,1056,0,0,0,0,0,1,0,1,0,1,0,1
660,5,1,158,3,9.0,1483,0,0,0,0,1,0,0,1,0,1,0,1
661,5,3,146,4,5.0,1718,0,0,0,0,0,1,0,1,0,1,0,1
662,4,4,218,5,19.0,2995,1,1,0,0,0,0,1,0,0,1,0,1
663,3,2,178,2,19.0,1247,1,0,1,0,0,0,1,0,0,1,0,1
664,4,5,197,3,19.0,3784,0,0,0,1,0,0,1,0,0,1,0,1
665,3,3,243,2,17.0,3230,1,0,0,0,0,1,0,1,0,1,0,1
666,5,2,254,4,19.0,2608,2,0,0,0,1,0,0,1,0,1,0,1
667,3,1,237,4,19.0,2782,0,0,0,0,0,1,0,1,0,1,0,1
668,5,1,179,3,19.0,1945,0,1,0,0,0,0,1,0,0,1,0,1
